295.300 2.500 -5.875 -2.325 -11.092 12.772
295.300 2.600 -4.782 -0.029 -8.731 9.964
295.300 2.700 -3.225 1.134 -6.315 7.191
295.300 2.800 -1.493 1.844 -2.992 3.83
295.300 2.900 0.355 0.85 0.633 1.124
295.300 3.000 -0.132 -1.209 3.018 3.254
295.300 3.100 -2.1 -0.833 4.65 5.17
295.300 3.200 -1.734 1.787 5.75 6.267
295.300 3.300 2.042 2.495 6.078 6.883
295.300 3.400 5.185 -1.375 6.487 8.418
295.300 3.500 3.375 -5.977 7.108 9.882
295.300 3.600 -0.153 -8.064 7.804 11.224
295.300 3.700 -4.484 -9.071 7.25 12.449
295.300 3.800 -9.967 -7.506 5.641 13.693
295.300 3.900 -12.486 -2.319 2.521 12.951
295.300 4.000 -10.485 0.477 -2.871 10.887
295.300 4.100 -8.755 0.29 -7.643 11.636
295.300 4.200 -6.783 -1.736 -9.941 12.178
295.300 4.300 -6.936 -6.55 -9.963 13.817
295.300 4.400 -11.433 -11.854 -6.921 17.899
295.300 4.500 -20.888 -13.232 -1.262 24.882
295.300 4.600 -28.578 -6.032 3.383 29.688
295.300 4.700 -30.257 2.374 4.902 31.238
295.300 4.800 -29.972 15.49 4.55 34.729
295.300 4.900 -15.826 29.313 0.642 33.689
295.300 5.000 3.226 30.262 -5.237 30.94
295.300 5.100 16.823 23.819 -10.07 30.867
295.300 5.200 27.425 14.943 -14.068 34.308
295.300 5.300 31.233 -0.919 -15.721 35.069
295.300 5.400 22.904 -11.774 -12.777 28.84
295.300 5.500 14.353 -14.08 -9.613 22.441
295.300 5.600 5.628 -13.547 -7.504 16.559
295.300 5.700 -1.453 -8.72 -6.193 10.795
295.300 5.800 -3.228 -2.069 -5.515 6.75
295.300 5.900 -0.776 2.143 -5.215 5.758
295.300 6.000 2.539 3.581 -5.155 6.838
295.300 6.100 6.204 3.442 -5.411 8.982
295.300 6.200 9.807 -0.061 -6.148 11.616
295.300 6.300 8.934 -5.172 -7.02 12.504
295.300 6.400 6.526 -7.959 -8.906 13.624
295.300 6.500 2.735 -10.348 -11.868 15.989
295.300 6.600 -2.307 -8.984 -15.361 17.96
295.300 6.700 -5.216 -5.053 -18.092 19.523
295.300 6.800 -6.846 -0.988 -19.453 20.676
295.300 6.900 -6.772 2.273 -20.387 21.648
295.300 7.000 -4.862 4.228 -18.343 19.476
295.300 7.100 -2.217 4.029 -16.067 16.728
295.300 7.200 -1.936 2.112 -13.363 13.683
295.300 7.300 -4.329 2.121 -9.05 10.271
295.300 7.400 -5.398 4.793 -5.893 9.328
295.300 7.500 -3.489 6.882 -3.626 8.528
295.300 7.600 -1.085 6.833 -1.613 7.104
295.300 7.700 1.187 5.839 0.348 5.972
295.300 7.800 3.044 3.776 2.264 5.364
295.300 7.900 3.236 1.156 3.649 5.034
295.300 8.000 1.888 0.195 4.472 4.883
295.300 8.100 1.461 1.622 4.491 5.012
295.300 8.200 3.775 3.125 2.839 5.676
295.300 8.300 7.338 1.83 0.703 7.607
295.300 8.400 8.852 -1.265 -0.913 8.996
295.300 8.500 9.723 -4.723 -1.995 10.996
295.300 8.600 5.618 -11.541 -3.864 13.42
295.300 8.700 -6.57 -12.658 -7.344 16.055
295.300 8.800 -15.338 -3.849 -9.995 18.718
295.300 8.900 -13.927 5.047 -9.831 17.788
295.300 9.000 -9.85 8.195 -8.085 15.164
295.300 9.100 -5.288 8.991 -4.173 11.244
295.300 9.200 -1.424 6.518 1.536 6.854
295.300 9.300 0.438 3.292 7.135 7.89
295.300 9.400 1.664 1.048 12.328 12.507
