1	77	0.22631	0.39441	-0.52626	0.81006
1	78	0.32994	-0.72883	-0.6308	1.15607
1	79	-1.78965	-1.40472	-0.45873	2.48071
1	80	-1.7161	1.00834	-0.45064	2.1674
1	81	-0.16414	0.25084	-0.25002	0.39814
1	82	-0.04634	-0.02605	-0.23012	0.24267
1	83	-0.07944	-0.10804	-0.27608	0.30702
1	84	-0.06614	-0.10089	-0.28709	0.31183
1	85	-0.06319	-0.18806	-0.30125	0.36108
1	86	-0.14877	-0.21393	-0.43254	0.50663
1	87	-0.17357	-0.04821	-0.5014	0.53544
1	88	-0.12481	0.02346	-0.36544	0.38709
1	89	-0.12404	-0.06632	-0.20024	0.25087
1	90	-0.21907	-0.13472	0.01276	0.27141
2	-90	-0.73048	2.0048	-0.20853	2.35446
2	-89	1.40442	0.43007	-2.50622	3.06182
2	-88	0.68871	-1.71092	-2.71601	3.32978
2	-87	-2.57568	-3.34861	-1.6476	5.13372
2	-86	-1.58517	1.2038	-0.58027	2.56353
2	-85	0.629	0.15857	-0.23705	0.71448
2	-84	1.35228	-0.89953	-0.60256	1.87909
2	-83	0.0177	-1.24493	-0.14777	1.26431
2	-82	-0.38532	-1.05663	-0.51011	1.32017
2	-81	-0.39107	0.3086	-0.35812	0.97104
2	-80	0.53443	-0.50687	0.76645	1.19561
2	-79	-1.98508	-0.63214	0.66232	2.68993
2	-78	2.21999	2.58163	0.22248	4.42708
2	-77	1.54254	-2.3807	0.42033	3.60876
2	-76	-0.93769	0.15423	-0.0193	1.1304
2	-75	0.03677	0.01404	0.04588	0.16048
2	-74	-0.0055	0.14343	0.22308	0.30817
2	-73	0.12963	0.07042	-0.24873	0.34713
2	-72	-0.0114	0.00806	0.09433	0.12541
2	-71	-0.03427	0.17015	0.2139	0.28859
2	-70	0.78134	0.22738	1.0279	1.47221
2	-69	0.05811	-0.34474	0.26594	0.50219
2	-68	-0.04682	0.08152	0.14843	0.19628
2	-67	-0.06881	0.0613	0.25932	0.27661
2	-66	-0.01712	-0.08175	0.17776	0.22534
2	-65	0.03352	-0.69895	0.64913	1.00651
2	-64	-1.44402	0.10829	3.76749	4.37009
2	-63	2.62578	3.12384	3.27809	6.0245
2	-62	2.19828	-1.75725	1.30811	3.30036
2	-61	-1.25654	-0.91387	0.79218	2.12314
2	-60	-0.02761	0.27419	0.27981	0.52648
2	-59	-0.01279	-0.08478	0.10699	0.1629
2	-58	0.05269	-0.28616	-0.18991	0.51896
2	-57	-0.60462	-0.52762	2.08694	2.4714
2	-56	-0.25365	1.19243	1.66177	2.17968
2	-55	0.85422	0.60527	0.55458	1.26534
2	-54	0.17003	0.31983	0.49277	0.61837
2	-53	0.17197	0.29795	0.36708	0.50733
2	-52	0.16375	0.14992	0.31921	0.46983
2	-51	-0.30295	-0.51323	0.62086	0.99887
2	-50	-0.1228	0.76303	0.65398	1.11363
2	-49	0.17721	0.76314	0.95156	1.2471
2	-48	0.29463	0.41879	1.34189	1.46831
2	-47	-1.73241	-0.78521	2.00924	3.20566
2	-46	-2.76329	2.78241	3.68474	5.95409
2	-45	11.38493	5.64072	1.76677	15.99981
2	-44	1.59427	-4.77715	1.04137	6.26167
2	-43	-0.3575	1.68254	-1.17125	2.22627
2	-42	-0.01177	5.18483	-5.64068	7.78086
2	-41	12.79638	6.87978	-12.65416	20.68591
2	-40	12.28413	-5.81511	-20.15554	26.24826
2	-39	-1.54987	-6.06575	-6.78416	10.68771
2	-38	-0.6064	1.34094	-1.74417	2.7296
2	-37	0.64214	2.82537	-3.18882	4.50432
2	-36	2.84074	4.69533	-0.94141	6.69945
2	-35	17.46823	-4.89956	-4.38553	22.42899
2	-34	-2.18152	-7.69578	0.10552	8.81317
2	-33	-2.59385	-0.35117	0.43951	3.38453
2	-32	2.37228	-0.05751	3.35337	5.48629
2	-31	0.04286	-1.73261	1.28796	2.287
2	-30	-0.6437	-1.56425	0.03142	1.97107
2	-29	-1.23852	0.12321	0.13441	1.49765
2	-28	0.52678	0.30195	0.31373	1.11305
2	-27	-0.259	-1.1956	-0.6661	2.64633
2	-26	0.57876	-0.32342	-0.26281	1.87342
2	-25	-0.32448	0.47096	0.29784	0.96054
2	-24	0.47119	0.34474	0.20235	0.82461
2	-23	-0.02678	-0.08088	-0.41014	1.22506
2	-22	0.04576	-0.48776	-0.3954	1.14086
